#,ESTADO,EQUIPO / ACTIVO,PRODUCTO,DESCRIPCION,PRUEBA / CALIBRACION,TIPO EQUIPO,ÁREA A INSPECIONAR
3899,ACTIVO,PCT-PUP-0413,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3900,ACTIVO,PCT-PUP-0414,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3901,ACTIVO,PCT-PUP-0414,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3902,ACTIVO,PCT-PUP-0414,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3903,ACTIVO,PCT-PUP-0414,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3904,ACTIVO,PCT-PUP-0415,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3905,ACTIVO,PCT-PUP-0415,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3906,ACTIVO,PCT-PUP-0415,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3907,ACTIVO,PCT-PUP-0415,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3908,ACTIVO,PCT-PUP-0416,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3909,ACTIVO,PCT-PUP-0416,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3910,ACTIVO,PCT-PUP-0416,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3911,ACTIVO,PCT-PUP-0416,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3912,ACTIVO,PCT-PUP-0417,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3913,ACTIVO,PCT-PUP-0417,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3914,ACTIVO,PCT-PUP-0417,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3915,ACTIVO,PCT-PUP-0417,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3916,ACTIVO,PCT-PUP-0418,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3917,ACTIVO,PCT-PUP-0418,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3918,ACTIVO,PCT-PUP-0418,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3919,ACTIVO,PCT-PUP-0418,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3920,ACTIVO,PCT-PUP-0419,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3921,ACTIVO,PCT-PUP-0419,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3922,ACTIVO,PCT-PUP-0419,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3923,ACTIVO,PCT-PUP-0419,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3924,ACTIVO,PCT-PUP-0420,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3925,ACTIVO,PCT-PUP-0420,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3926,ACTIVO,PCT-PUP-0420,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3927,ACTIVO,PCT-PUP-0420,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3928,ACTIVO,PCT-PUP-0421,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3929,ACTIVO,PCT-PUP-0421,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3930,ACTIVO,PCT-PUP-0421,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3931,ACTIVO,PCT-PUP-0421,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3932,ACTIVO,PCT-PUP-0422,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3933,ACTIVO,PCT-PUP-0422,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3934,ACTIVO,PCT-PUP-0422,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3935,ACTIVO,PCT-PUP-0422,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3936,ACTIVO,PCT-PUP-0423,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3937,ACTIVO,PCT-PUP-0423,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3938,ACTIVO,PCT-PUP-0423,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3939,ACTIVO,PCT-PUP-0423,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3940,ACTIVO,PCT-PUP-0424,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3941,ACTIVO,PCT-PUP-0424,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3942,ACTIVO,PCT-PUP-0424,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3943,ACTIVO,PCT-PUP-0424,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3944,ACTIVO,PCT-PUP-0425,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3945,ACTIVO,PCT-PUP-0425,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3946,ACTIVO,PCT-PUP-0425,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3947,ACTIVO,PCT-PUP-0425,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3948,ACTIVO,PCT-PUP-0426,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3949,ACTIVO,PCT-PUP-0426,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3950,ACTIVO,PCT-PUP-0426,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3951,ACTIVO,PCT-PUP-0426,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3952,ACTIVO,PCT-PUP-0427,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3953,ACTIVO,PCT-PUP-0427,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3954,ACTIVO,PCT-PUP-0427,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3955,ACTIVO,PCT-PUP-0427,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3956,ACTIVO,PCT-PUP-0428,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3957,ACTIVO,PCT-PUP-0428,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3958,ACTIVO,PCT-PUP-0428,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3959,ACTIVO,PCT-PUP-0428,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3960,ACTIVO,PCT-PUP-0429,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3961,ACTIVO,PCT-PUP-0429,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3962,ACTIVO,PCT-PUP-0429,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3963,ACTIVO,PCT-PUP-0429,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3964,ACTIVO,PCT-PUP-0430,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3965,ACTIVO,PCT-PUP-0430,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3966,ACTIVO,PCT-PUP-0430,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3967,ACTIVO,PCT-PUP-0430,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3968,ACTIVO,PCT-PUP-0431,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3969,ACTIVO,PCT-PUP-0431,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3970,ACTIVO,PCT-PUP-0431,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3971,ACTIVO,PCT-PUP-0431,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3972,ACTIVO,PCT-PUP-0432,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3973,ACTIVO,PCT-PUP-0432,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3974,ACTIVO,PCT-PUP-0432,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3975,ACTIVO,PCT-PUP-0432,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3976,ACTIVO,PCT-PUP-0433,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3977,ACTIVO,PCT-PUP-0433,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3978,ACTIVO,PCT-PUP-0433,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3979,ACTIVO,PCT-PUP-0433,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3980,ACTIVO,PCT-PUP-0434,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3981,ACTIVO,PCT-PUP-0434,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3982,ACTIVO,PCT-PUP-0434,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3983,ACTIVO,PCT-PUP-0434,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3984,ACTIVO,PCT-PUP-0435,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3985,ACTIVO,PCT-PUP-0435,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3986,ACTIVO,PCT-PUP-0435,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3987,ACTIVO,PCT-PUP-0435,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3988,ACTIVO,PCT-PUP-0436,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3989,ACTIVO,PCT-PUP-0436,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3990,ACTIVO,PCT-PUP-0436,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3991,ACTIVO,PCT-PUP-0436,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3992,ACTIVO,PCT-PUP-0437,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3993,ACTIVO,PCT-PUP-0437,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3994,ACTIVO,PCT-PUP-0437,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3995,ACTIVO,PCT-PUP-0437,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3996,ACTIVO,PCT-PUP-0438,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3997,ACTIVO,PCT-PUP-0438,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3998,ACTIVO,PCT-PUP-0438,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3999,ACTIVO,PCT-PUP-0438,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4000,ACTIVO,PCT-PUP-0439,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4001,ACTIVO,PCT-PUP-0439,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4002,ACTIVO,PCT-PUP-0439,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4003,ACTIVO,PCT-PUP-0439,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4004,ACTIVO,PCT-PUP-0440,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4005,ACTIVO,PCT-PUP-0440,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4006,ACTIVO,PCT-PUP-0440,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4007,ACTIVO,PCT-PUP-0440,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4008,ACTIVO,PCT-PUP-0441,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4009,ACTIVO,PCT-PUP-0441,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4010,ACTIVO,PCT-PUP-0441,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4011,ACTIVO,PCT-PUP-0441,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4012,ACTIVO,PCT-PUP-0442,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4013,ACTIVO,PCT-PUP-0442,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4014,ACTIVO,PCT-PUP-0442,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4015,ACTIVO,PCT-PUP-0442,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4016,ACTIVO,PCT-PUP-0443,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4017,ACTIVO,PCT-PUP-0443,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4018,ACTIVO,PCT-PUP-0443,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4019,ACTIVO,PCT-PUP-0443,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4020,ACTIVO,PCT-PUP-0444,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4021,ACTIVO,PCT-PUP-0444,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4022,ACTIVO,PCT-PUP-0444,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4023,ACTIVO,PCT-PUP-0444,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4024,ACTIVO,PCT-PUP-0445,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
4025,ACTIVO,PCT-PUP-0445,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4026,ACTIVO,PCT-PUP-0445,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4027,ACTIVO,PCT-PUP-0445,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4028,ACTIVO,PCT-PUP-0446,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
